"NUTS_ID","year","verified","verified_lag","verified_delta"
"ES425",2020,1411746,1344174,67572
"ES425",2021,1020356,1411746,-391390
"ES425",2022,1090244,1020356,69888
"ES425",2023,969591,1090244,-120653
"ES431",2005,415391,NA,NA
"ES431",2006,917335,415391,501944
"ES431",2007,976728,917335,59393
"ES431",2008,927952,976728,-48776
"ES431",2009,649906,927952,-278046
"ES431",2010,579617,649906,-70289
"ES431",2011,548436,579617,-31181
"ES431",2012,597161,548436,48725
"ES431",2013,274028,597161,-323133
"ES431",2014,296884,274028,22856
"ES431",2015,496533,296884,199649
"ES431",2016,329241,496533,-167292
"ES431",2017,509036,329241,179795
"ES431",2018,516828,509036,7792
"ES431",2019,537803,516828,20975
"ES431",2020,540346,537803,2543
"ES431",2021,586132,540346,45786
"ES431",2022,693451,586132,107319
"ES431",2023,534759,693451,-158692
"ES432",2005,16708,NA,NA
"ES432",2006,13915,16708,-2793
"ES432",2007,11383,13915,-2532
"ES432",2008,7938,11383,-3445
"ES432",2009,5891,7938,-2047
"ES432",2010,3949,5891,-1942
"ES432",2011,5171,3949,1222
"ES432",2012,3923,5171,-1248
"ES432",2013,0,3923,-3923
"ES432",2014,0,0,0
"ES432",2015,0,0,0
"ES432",2016,0,0,0
"ES432",2017,0,0,0
"ES432",2018,0,0,0
"ES432",2019,0,0,0
"ES432",2020,0,0,0
"ES432",2021,0,0,0
"ES432",2022,0,0,0
"ES432",2023,0,0,0
"ES511",2005,10964380,NA,NA
"ES511",2006,10305427,10964380,-658953
"ES511",2007,9422541,10305427,-882886
"ES511",2008,8181303,9422541,-1241238
"ES511",2009,6671222,8181303,-1510081
"ES511",2010,6497126,6671222,-174096
"ES511",2011,4747404,6497126,-1749722
"ES511",2012,4663758,4747404,-83646
"ES511",2013,4345104,4663758,-318654
"ES511",2014,4553413,4345104,208309
"ES511",2015,4746354,4553413,192941
"ES511",2016,4967756,4746354,221402
"ES511",2017,5169053,4967756,201297
"ES511",2018,5243472,5169053,74419
"ES511",2019,4556882,5243472,-686590
"ES511",2020,4567754,4556882,10872
"ES511",2021,4398818,4567754,-168936
"ES511",2022,4236019,4398818,-162799
"ES511",2023,3655217,4236019,-580802
"ES512",2005,460164,NA,NA
"ES512",2006,527746,460164,67582
"ES512",2007,517534,527746,-10212
"ES512",2008,475840,517534,-41694
"ES512",2009,441712,475840,-34128
"ES512",2010,436428,441712,-5284
"ES512",2011,413901,436428,-22527
"ES512",2012,360631,413901,-53270
"ES512",2013,343269,360631,-17362
"ES512",2014,278147,343269,-65122
"ES512",2015,257362,278147,-20785
"ES512",2016,255132,257362,-2230
"ES512",2017,285064,255132,29932
"ES512",2018,290981,285064,5917
"ES512",2019,302110,290981,11129
"ES512",2020,271382,302110,-30728
"ES512",2021,263435,271382,-7947
"ES512",2022,242798,263435,-20637
"ES512",2023,185433,242798,-57365
"ES513",2005,835730,NA,NA
"ES513",2006,862198,835730,26468
"ES513",2007,886733,862198,24535
"ES513",2008,866297,886733,-20436
"ES513",2009,787012,866297,-79285
"ES513",2010,770667,787012,-16345
"ES513",2011,766106,770667,-4561
"ES513",2012,761364,766106,-4742
"ES513",2013,710912,761364,-50452
"ES513",2014,438256,710912,-272656
"ES513",2015,440155,438256,1899
"ES513",2016,492561,440155,52406
"ES513",2017,592845,492561,100284
"ES513",2018,595589,592845,2744
"ES513",2019,576007,595589,-19582
"ES513",2020,535933,576007,-40074
"ES513",2021,530879,535933,-5054
"ES513",2022,361988,530879,-168891
"ES513",2023,288309,361988,-73679
"ES514",2005,7736555,NA,NA
"ES514",2006,7346383,7736555,-390172
"ES514",2007,8388850,7346383,1042467
"ES514",2008,8581957,8388850,193107
"ES514",2009,8127015,8581957,-454942
"ES514",2010,7502797,8127015,-624218
"ES514",2011,7590043,7502797,87246
"ES514",2012,6665332,7590043,-924711
"ES514",2013,5065212,6665332,-1600120
"ES514",2014,5570988,5065212,505776
"ES514",2015,6068992,5570988,498004
"ES514",2016,5963227,6068992,-105765
"ES514",2017,6216747,5963227,253520
"ES514",2018,5632333,6216747,-584414
"ES514",2019,6406064,5632333,773731
"ES514",2020,5557670,6406064,-848394
"ES514",2021,5688960,5557670,131290
"ES514",2022,5580970,5688960,-107990
"ES514",2023,4915555,5580970,-665415
"ES521",2005,1693757,NA,NA
"ES521",2006,1777298,1693757,83541
"ES521",2007,1619364,1777298,-157934
"ES521",2008,1245437,1619364,-373927
"ES521",2009,859001,1245437,-386436
"ES521",2010,870490,859001,11489
"ES521",2011,812211,870490,-58279
"ES521",2012,630692,812211,-181519
"ES521",2013,618169,630692,-12523
"ES521",2014,863632,618169,245463
"ES521",2015,936680,863632,73048
"ES521",2016,760335,936680,-176345
"ES521",2017,772287,760335,11952
"ES521",2018,716304,772287,-55983
"ES521",2019,590749,716304,-125555
"ES521",2020,702568,590749,111819
"ES521",2021,613385,702568,-89183
"ES521",2022,537594,613385,-75791
"ES521",2023,599854,537594,62260
"ES522",2005,4703343,NA,NA
"ES522",2006,4404649,4703343,-298694
"ES522",2007,3380139,4404649,-1024510
"ES522",2008,4275513,3380139,895374
"ES522",2009,3735688,4275513,-539825
"ES522",2010,3142484,3735688,-593204
"ES522",2011,3143400,3142484,916
"ES522",2012,2425554,3143400,-717846
"ES522",2013,2646605,2425554,221051
"ES522",2014,2553300,2646605,-93305
"ES522",2015,2936492,2553300,383192
"ES522",2016,3131137,2936492,194645
"ES522",2017,2945983,3131137,-185154
"ES522",2018,3226040,2945983,280057
"ES522",2019,3554997,3226040,328957
"ES522",2020,3458470,3554997,-96527
"ES522",2021,3362641,3458470,-95829
"ES522",2022,2882560,3362641,-480081
"ES522",2023,2575915,2882560,-306645
"ES523",2005,2473308,NA,NA
"ES523",2006,2272271,2473308,-201037
"ES523",2007,3195889,2272271,923618
"ES523",2008,3896318,3195889,700429
"ES523",2009,3804837,3896318,-91481
"ES523",2010,4082980,3804837,278143
"ES523",2011,3191789,4082980,-891191
"ES523",2012,2872407,3191789,-319382
"ES523",2013,2700004,2872407,-172403
"ES523",2014,2919865,2700004,219861
"ES523",2015,3066993,2919865,147128
"ES523",2016,2891789,3066993,-175204
"ES523",2017,2582873,2891789,-308916
"ES523",2018,2581236,2582873,-1637
"ES523",2019,2296038,2581236,-285198
"ES523",2020,1894628,2296038,-401410
"ES523",2021,1910764,1894628,16136
"ES523",2022,2502152,1910764,591388
"ES523",2023,1830377,2502152,-671775
"ES531",2005,506202,NA,NA
"ES531",2006,540110,506202,33908
"ES531",2007,515540,540110,-24570
"ES531",2008,547615,515540,32075
"ES531",2009,587324,547615,39709
"ES531",2010,597574,587324,10250
"ES531",2011,512051,597574,-85523
"ES531",2012,595766,512051,83715
"ES531",2013,539984,595766,-55782
"ES531",2014,537427,539984,-2557
"ES531",2015,562681,537427,25254
"ES531",2016,568169,562681,5488
"ES531",2017,581414,568169,13245
"ES531",2018,541365,581414,-40049
"ES531",2019,263036,541365,-278329
"ES531",2020,98165,263036,-164871
"ES531",2021,157915,98165,59750
"ES531",2022,237715,157915,79800
"ES531",2023,195644,237715,-42071
"ES532",2005,4769605,NA,NA
"ES532",2006,4679898,4769605,-89707
"ES532",2007,4515825,4679898,-164073
"ES532",2008,4288020,4515825,-227805
"ES532",2009,4075560,4288020,-212460
"ES532",2010,3801266,4075560,-274294
"ES532",2011,3537484,3801266,-263782
"ES532",2012,3283849,3537484,-253635
"ES532",2013,2860324,3283849,-423525
"ES532",2014,2683234,2860324,-177090
"ES532",2015,2466804,2683234,-216430
"ES532",2016,2784019,2466804,317215
"ES532",2017,3011943,2784019,227924
"ES532",2018,2812900,3011943,-199043
"ES532",2019,2124164,2812900,-688736
"ES532",2020,645982,2124164,-1478182
"ES532",2021,691769,645982,45787
"ES532",2022,815820,691769,124051
"ES532",2023,711259,815820,-104561
"ES533",2005,255101,NA,NA
"ES533",2006,303348,255101,48247
"ES533",2007,325183,303348,21835
"ES533",2008,342730,325183,17547
"ES533",2009,343516,342730,786
"ES533",2010,318130,343516,-25386
"ES533",2011,300492,318130,-17638
"ES533",2012,300984,300492,492
"ES533",2013,303999,300984,3015
"ES533",2014,296542,303999,-7457
"ES533",2015,307696,296542,11154
"ES533",2016,310090,307696,2394
"ES533",2017,326922,310090,16832
"ES533",2018,390084,326922,63162
"ES533",2019,389760,390084,-324
"ES533",2020,271385,389760,-118375
"ES533",2021,291770,271385,20385
"ES533",2022,345868,291770,54098
"ES533",2023,350579,345868,4711
"ES611",2005,8819359,NA,NA
"ES611",2006,7761298,8819359,-1058061
"ES611",2007,8997303,7761298,1236005
"ES611",2008,6453491,8997303,-2543812
"ES611",2009,6140193,6453491,-313298
"ES611",2010,4906016,6140193,-1234177
"ES611",2011,5349197,4906016,443181
"ES611",2012,6927921,5349197,1578724
"ES611",2013,6604729,6927921,-323192
"ES611",2014,6398993,6604729,-205736
"ES611",2015,7806760,6398993,1407767
"ES611",2016,5831670,7806760,-1975090
"ES611",2017,6660275,5831670,828605
"ES611",2018,7426368,6660275,766093
"ES611",2019,2417861,7426368,-5008507
"ES611",2020,753159,2417861,-1664702
"ES611",2021,873138,753159,119979
"ES611",2022,671378,873138,-201760
"ES611",2023,589333,671378,-82045
"ES612",2005,8805504,NA,NA
"ES612",2006,7844790,8805504,-960714
"ES612",2007,7540755,7844790,-304035
"ES612",2008,7835621,7540755,294866
"ES612",2009,7093147,7835621,-742474
"ES612",2010,6127281,7093147,-965866
"ES612",2011,5268502,6127281,-858779
"ES612",2012,4539372,5268502,-729130
"ES612",2013,3879627,4539372,-659745
"ES612",2014,3945002,3879627,65375
"ES612",2015,4220197,3945002,275195
"ES612",2016,4273441,4220197,53244
"ES612",2017,4015252,4273441,-258189
"ES612",2018,4259794,4015252,244542
"ES612",2019,5148847,4259794,889053
"ES612",2020,3946142,5148847,-1202705
"ES612",2021,3770206,3946142,-175936
"ES612",2022,3411818,3770206,-358388
"ES612",2023,3111559,3411818,-300259
"ES613",2005,2688893,NA,NA
"ES613",2006,2076281,2688893,-612612
"ES613",2007,2433901,2076281,357620
"ES613",2008,552269,2433901,-1881632
"ES613",2009,1164933,552269,612664
"ES613",2010,1288466,1164933,123533
"ES613",2011,1833137,1288466,544671
"ES613",2012,1568887,1833137,-264250
"ES613",2013,986040,1568887,-582847
"ES613",2014,1380941,986040,394901
"ES613",2015,1960710,1380941,579769
"ES613",2016,1354961,1960710,-605749
"ES613",2017,1740152,1354961,385191
"ES613",2018,1452958,1740152,-287194
"ES613",2019,1085964,1452958,-366994
"ES613",2020,708788,1085964,-377176
"ES613",2021,577292,708788,-131496
"ES613",2022,157427,577292,-419865
"ES613",2023,201404,157427,43977
"ES614",2005,455907,NA,NA
"ES614",2006,417884,455907,-38023
"ES614",2007,476692,417884,58808
"ES614",2008,479280,476692,2588
"ES614",2009,443407,479280,-35873
"ES614",2010,439390,443407,-4017
"ES614",2011,409958,439390,-29432
"ES614",2012,400120,409958,-9838
"ES614",2013,381139,400120,-18981
"ES614",2014,410555,381139,29416
"ES614",2015,471574,410555,61019
"ES614",2016,491384,471574,19810
"ES614",2017,521247,491384,29863
"ES614",2018,506830,521247,-14417
"ES614",2019,522866,506830,16036
"ES614",2020,451425,522866,-71441
"ES614",2021,352817,451425,-98608
"ES614",2022,239580,352817,-113237
"ES614",2023,152863,239580,-86717
"ES615",2005,4176138,NA,NA
"ES615",2006,4826077,4176138,649939
"ES615",2007,5491072,4826077,664995
"ES615",2008,5580978,5491072,89906
"ES615",2009,4416518,5580978,-1164460
"ES615",2010,4707085,4416518,290567
"ES615",2011,4211855,4707085,-495230
"ES615",2012,3729075,4211855,-482780
"ES615",2013,3540292,3729075,-188783
"ES615",2014,3121014,3540292,-419278
"ES615",2015,2803030,3121014,-317984
"ES615",2016,2710476,2803030,-92554
"ES615",2017,2933318,2710476,222842
"ES615",2018,2765500,2933318,-167818
"ES615",2019,2717635,2765500,-47865
"ES615",2020,2674396,2717635,-43239
"ES615",2021,3090163,2674396,415767
"ES615",2022,4133845,3090163,1043682
"ES615",2023,3044430,4133845,-1089415
"ES616",2005,972300,NA,NA
"ES616",2006,938512,972300,-33788
"ES616",2007,976156,938512,37644
"ES616",2008,764934,976156,-211222
"ES616",2009,467929,764934,-297005
"ES616",2010,405872,467929,-62057
"ES616",2011,381791,405872,-24081
"ES616",2012,341110,381791,-40681
"ES616",2013,296784,341110,-44326
"ES616",2014,249964,296784,-46820
"ES616",2015,276651,249964,26687
"ES616",2016,255114,276651,-21537
"ES616",2017,303486,255114,48372
"ES616",2018,301138,303486,-2348
"ES616",2019,290783,301138,-10355
"ES616",2020,277093,290783,-13690
"ES616",2021,238163,277093,-38930
"ES616",2022,180851,238163,-57312
"ES616",2023,150287,180851,-30564
"ES617",2005,925168,NA,NA
"ES617",2006,831110,925168,-94058
"ES617",2007,927475,831110,96365
"ES617",2008,981298,927475,53823
"ES617",2009,764921,981298,-216377
"ES617",2010,788226,764921,23305
"ES617",2011,767883,788226,-20343
"ES617",2012,528489,767883,-239394
"ES617",2013,710081,528489,181592
"ES617",2014,839891,710081,129810
"ES617",2015,825445,839891,-14446
"ES617",2016,962626,825445,137181
"ES617",2017,944136,962626,-18490
"ES617",2018,925893,944136,-18243
"ES617",2019,734480,925893,-191413
"ES617",2020,752566,734480,18086
"ES617",2021,745324,752566,-7242
"ES617",2022,628887,745324,-116437
"ES617",2023,710974,628887,82087
"ES618",2005,1865303,NA,NA
"ES618",2006,1955935,1865303,90632
"ES618",2007,1972010,1955935,16075
"ES618",2008,1856162,1972010,-115848
"ES618",2009,1509051,1856162,-347111
"ES618",2010,1365154,1509051,-143897
"ES618",2011,1336965,1365154,-28189
"ES618",2012,1119875,1336965,-217090
"ES618",2013,814815,1119875,-305060
"ES618",2014,833259,814815,18444
"ES618",2015,1058467,833259,225208
"ES618",2016,1237599,1058467,179132
"ES618",2017,1300720,1237599,63121
"ES618",2018,1256520,1300720,-44200
"ES618",2019,1173407,1256520,-83113
"ES618",2020,1188840,1173407,15433
"ES618",2021,1208506,1188840,19666
"ES618",2022,1121172,1208506,-87334
"ES618",2023,1231880,1121172,110708
"ES620",2005,6410351,NA,NA
"ES620",2006,8091755,6410351,1681404
"ES620",2007,9545613,8091755,1453858
"ES620",2008,9318984,9545613,-226629
"ES620",2009,8086784,9318984,-1232200
"ES620",2010,6572472,8086784,-1514312
"ES620",2011,6257525,6572472,-314947
"ES620",2012,7725183,6257525,1467658
"ES620",2013,6837343,7725183,-887840
"ES620",2014,6778848,6837343,-58495
"ES620",2015,7528244,6778848,749396
"ES620",2016,5815575,7528244,-1712669
"ES620",2017,7448174,5815575,1632599
"ES620",2018,7310635,7448174,-137539
"ES620",2019,6324820,7310635,-985815
"ES620",2020,5468439,6324820,-856381
"ES620",2021,4946520,5468439,-521919
"ES620",2022,7971481,4946520,3024961
"ES620",2023,5143270,7971481,-2828211
"ES630",2005,88893,NA,NA
"ES630",2006,106627,88893,17734
"ES630",2007,116408,106627,9781
"ES630",2008,141847,116408,25439
"ES630",2009,140784,141847,-1063
"ES630",2010,143481,140784,2697
"ES630",2011,138762,143481,-4719
"ES630",2012,144141,138762,5379
"ES630",2013,137939,144141,-6202
"ES630",2014,144392,137939,6453
"ES630",2015,140001,144392,-4391
"ES630",2016,144871,140001,4870
"ES630",2017,141103,144871,-3768
"ES630",2018,143521,141103,2418
"ES630",2019,141975,143521,-1546
"ES630",2020,137043,141975,-4932
"ES630",2021,135461,137043,-1582
"ES630",2022,134243,135461,-1218
"ES630",2023,128115,134243,-6128
"ES640",2005,71388,NA,NA
"ES640",2006,76956,71388,5568
"ES640",2007,76080,76956,-876
"ES640",2008,125635,76080,49555
"ES640",2009,134359,125635,8724
"ES640",2010,141178,134359,6819
"ES640",2011,142701,141178,1523
"ES640",2012,147823,142701,5122
"ES640",2013,138959,147823,-8864
"ES640",2014,139161,138959,202
"ES640",2015,142446,139161,3285
"ES640",2016,140675,142446,-1771
"ES640",2017,142530,140675,1855
"ES640",2018,142590,142530,60
"ES640",2019,142791,142590,201
"ES640",2020,140368,142791,-2423
"ES640",2021,137588,140368,-2780
"ES640",2022,131785,137588,-5803
"ES640",2023,135406,131785,3621
"ES704",2005,406326,NA,NA
"ES704",2006,510334,406326,104008
"ES704",2007,491835,510334,-18499
"ES704",2008,504148,491835,12313
"ES704",2009,454159,504148,-49989
"ES704",2010,479683,454159,25524
"ES704",2011,471372,479683,-8311
"ES704",2012,473552,471372,2180
"ES704",2013,450355,473552,-23197
"ES704",2014,452112,450355,1757
"ES704",2015,457794,452112,5682
"ES704",2016,484592,457794,26798
"ES704",2017,519651,484592,35059
"ES704",2018,503989,519651,-15662
"ES704",2019,472975,503989,-31014
"ES704",2020,352681,472975,-120294
"ES704",2021,351564,352681,-1117
"ES704",2022,440555,351564,88991
"ES704",2023,468081,440555,27526
"ES705",2005,2598928,NA,NA
"ES705",2006,2644166,2598928,45238
"ES705",2007,2673843,2644166,29677
"ES705",2008,2641735,2673843,-32108
"ES705",2009,2525451,2641735,-116284
"ES705",2010,2454905,2525451,-70546
"ES705",2011,2421488,2454905,-33417
"ES705",2012,2399440,2421488,-22048
"ES705",2013,2211248,2399440,-188192
"ES705",2014,2123207,2211248,-88041
"ES705",2015,2138537,2123207,15330
"ES705",2016,2189897,2138537,51360
"ES705",2017,2283427,2189897,93530
"ES705",2018,2125443,2283427,-157984
"ES705",2019,2036045,2125443,-89398
"ES705",2020,1843013,2036045,-193032
"ES705",2021,1766232,1843013,-76781
"ES705",2022,1742266,1766232,-23966
"ES705",2023,1792109,1742266,49843
"ES707",2005,87637,NA,NA
"ES707",2006,91248,87637,3611
"ES707",2007,98178,91248,6930
"ES707",2008,180253,98178,82075
"ES707",2009,176476,180253,-3777
"ES707",2010,164960,176476,-11516
"ES707",2011,169911,164960,4951
"ES707",2012,173925,169911,4014
"ES707",2013,155164,173925,-18761
"ES707",2014,154268,155164,-896
"ES707",2015,160225,154268,5957
"ES707",2016,162553,160225,2328
"ES707",2017,166299,162553,3746
"ES707",2018,164957,166299,-1342
"ES707",2019,167727,164957,2770
"ES707",2020,159636,167727,-8091
"ES707",2021,158215,159636,-1421
"ES707",2022,156968,158215,-1247
"ES707",2023,164195,156968,7227
"ES708",2005,559519,NA,NA
"ES708",2006,503639,559519,-55880
"ES708",2007,507909,503639,4270
"ES708",2008,618914,507909,111005
"ES708",2009,609789,618914,-9125
"ES708",2010,581866,609789,-27923
"ES708",2011,556837,581866,-25029
"ES708",2012,558892,556837,2055
"ES708",2013,546363,558892,-12529
"ES708",2014,536778,546363,-9585
"ES708",2015,541150,536778,4372
"ES708",2016,550077,541150,8927
"ES708",2017,577903,550077,27826
"ES708",2018,558262,577903,-19641
"ES708",2019,539350,558262,-18912
"ES708",2020,443546,539350,-95804
"ES708",2021,432128,443546,-11418
"ES708",2022,493064,432128,60936
"ES708",2023,478866,493064,-14198
"ES709",2005,3330029,NA,NA
"ES709",2006,3137865,3330029,-192164
"ES709",2007,3148934,3137865,11069
"ES709",2008,3189996,3148934,41062
"ES709",2009,3008010,3189996,-181986
"ES709",2010,3012195,3008010,4185
"ES709",2011,2863933,3012195,-148262
"ES709",2012,2835720,2863933,-28213
"ES709",2013,2476209,2835720,-359511
"ES709",2014,2299530,2476209,-176679
"ES709",2015,2253561,2299530,-45969
"ES709",2016,2296820,2253561,43259
"ES709",2017,2365148,2296820,68328
"ES709",2018,2302857,2365148,-62291
"ES709",2019,2117179,2302857,-185678
"ES709",2020,1805182,2117179,-311997
"ES709",2021,1821806,1805182,16624
"ES709",2022,1939998,1821806,118192
"ES709",2023,2009906,1939998,69908
"FI193",2005,3058751,NA,NA
"FI193",2006,3480629,3058751,421878
"FI193",2007,3864572,3480629,383943
"FI193",2008,3894030,3864572,29458
"FI193",2009,3953444,3894030,59414
"FI193",2010,3669187,3953444,-284257
"FI193",2011,3478064,3669187,-191123
"FI193",2012,3355072,3478064,-122992
"FI193",2013,3350436,3355072,-4636
"FI193",2014,3256828,3350436,-93608
"FI193",2015,3077775,3256828,-179053
"FI193",2016,3297892,3077775,220117
"FI193",2017,3236361,3297892,-61531
"FI193",2018,3119599,3236361,-116762
"FI193",2019,3431433,3119599,311834
"FI193",2020,2965380,3431433,-466053
"FI193",2021,2627372,2965380,-338008
"FI193",2022,2730363,2627372,102991
"FI193",2023,2638290,2730363,-92073
"FI194",2005,547339,NA,NA
"FI194",2006,877328,547339,329989
"FI194",2007,1008573,877328,131245
"FI194",2008,742534,1008573,-266039
"FI194",2009,812451,742534,69917
"FI194",2010,898751,812451,86300
"FI194",2011,699433,898751,-199318
"FI194",2012,464682,699433,-234751
"FI194",2013,477002,464682,12320
"FI194",2014,448009,477002,-28993
"FI194",2015,444233,448009,-3776
"FI194",2016,499338,444233,55105
"FI194",2017,427310,499338,-72028
"FI194",2018,709273,427310,281963
"FI194",2019,500868,709273,-208405
"FI194",2020,388608,500868,-112260
"FI194",2021,425295,388608,36687
"FI194",2022,361859,425295,-63436
"FI194",2023,140858,361859,-221001
"FI195",2005,2383618,NA,NA
"FI195",2006,4050088,2383618,1666470
