"NUTS_ID","year","verified","verified_delta","employmentbyindustry_sec_B.E","valueaddedperindustry_sec_B.E","grossfixedcapitalformationbyindustry_sec_B.E","averageannualpopulation","capitalstock","employmentpercapita","employmentrate.20.64.","gdpconstantprices","gdppercapitaconstantprices","grossfixedcapitalformation","hoursworkedpercapita","hoursworkedperemployedperson","householdnetdisposableincome","labourforce..15.","netmigrationbybroadageper1000p","netmigrationbybroadsexage","netpropertyincome","populationbyeducationalattainmentlevel","populationchangeper1000p","realcompensationperhourworked","reallaborproductivityperemployee","reallaborproductivityperhourworked","unemployment.15.74..experimental.","unemploymentrate.15.74..experimental.","wageandsalaryearners.workplacebasedemployees.","workplacebasedemployment","compensationofemployeesbyindustry_sec_B.E","consumptionfixedcapitalbyindustry_sec_B.E","hoursworkedbyindustry.NACE2._sec_B.E"
"AT126",2011,3149926,327150,16.3,2222.1,549.3,307200,24305.2,0.34,76.36,9622.4,31300,2285.2,575,1695,NA,156.7,8,2451,NA,NA,7,29.2,92257,54.43,7.1,4.5,86.8,104.3,775.9,499.3,27341
"AT126",2012,2417603,-732323,16,2350.1,588.9,309100,24746.3,0.341,76.52,9744.4,31500,2246.6,563,1652,NA,158.1,7.6,2339,NA,NA,6.1,29.6,92540,56.02,7.2,4.6,87.6,105.3,782.5,533,26705
"AT126",2013,2443840,26237,16.5,2309.3,608.9,311500,25311.6,0.343,76.49,9782.5,31400,2411.4,567,1651,NA,158.7,10.5,3264,NA,NA,9.2,29.7,91511,55.43,7.9,5,89.6,106.9,828.5,536.4,27315
"AT126",2014,1477207,-966633,16.4,2221.5,555.4,314700,25748,0.344,76.85,9733.1,30900,2288.9,564,1637,NA,161.4,11,3475,NA,NA,10.5,29.7,89788,54.86,8.2,5.1,90.7,108.4,840.7,525.9,26986
"AT126",2015,1512825,35618,16.7,1931.1,515,318000,26259.2,0.346,76.92,9467.1,29800,2315.8,561,1620,NA,163.6,14.6,4649,NA,NA,13,30,85987,53.09,8.6,5.3,92.6,110.1,838.1,464.4,27404
"AT126",2016,931589,-581236,16.5,1807.8,445.4,322500,26713,0.342,77.16,9489.6,29400,2265.9,557,1628,NA,165.2,11.3,3660,NA,NA,11.2,30.1,85956,52.79,8.6,5.2,92.8,110.4,838.5,428.5,26859
"AT126",2017,885532,-46057,16.1,1885.1,447.2,325500,27162.1,0.344,78.47,9658.1,29700,2291.8,556,1617,NA,168.6,10.8,3521,NA,NA,9.5,30.6,86310,53.37,8.1,4.8,94.1,111.9,846.7,447.2,26226
"AT126",2018,854248,-31284,16.6,1896.8,528.8,328700,27703.5,0.345,78.46,9823.6,29900,2411.2,561,1626,NA,167.9,11.1,3650,NA,NA,10,30.9,86628,53.27,6.3,3.8,95.7,113.4,900.6,447.7,26974
"AT126",2019,663040,-191208,17,1946.4,574.7,331600,28370.7,0.349,78.83,10171.6,30700,2625,573,1641,NA,169.9,9.1,3005,NA,NA,7.8,30.8,87838,53.52,6.8,4,98.1,115.8,933.6,469.2,27506
"AT126",2020,171911,-491129,16.9,1681,469.4,334300,28838.8,0.347,78.12,9621.6,28800,2486.9,530,1527,NA,170.7,10.3,3445,NA,NA,8.5,32.9,82873,54.26,7.1,4.2,98.1,116.1,908.2,442.8,26245
"AT126",2021,188379,16468,17.2,2101.5,564.6,337000,29412.9,0.357,78.02,10404.8,30900,2680.3,560,1570,NA,172.4,8.2,2763,NA,NA,6.6,32.1,86563,55.15,8.7,5,101.3,120.2,959.3,514.2,27809
"AT126",2022,208952,20573,17.8,2951,694.5,341100,29993.1,0.359,79.23,11511.6,33700,2826,563,1567,NA,173.1,16.6,5665,NA,NA,14.6,32.1,93895,59.94,6.8,3.9,103.7,122.6,1021.8,680.5,28664
"AT126",2023,189919,-19033,17.9,2510.7,626.7,344000,30449.7,0.356,78.79,11109.6,32300,2689.4,557,1563,NA,175.8,8,2764,NA,NA,5.5,31.9,90617,57.96,7.6,4.3,103.8,122.6,998.4,606.3,28699
"AT127",2006,3563478,43087,23.2,2872.9,717.8,308300,37902.5,0.494,72.9,15399.2,49900,3517.7,866,1753,NA,152.3,10.2,3142,NA,NA,10.5,27.7,101178,57.71,6.8,4.5,135.5,152.2,966.9,609.5,40538
"AT127",2007,3669968,106490,23.7,3006.8,702.9,311400,38860.9,0.497,74.67,16121.4,51800,3795.5,865,1739,NA,156.4,9.5,2956,NA,NA,8.6,27.9,104143,59.88,6.3,4,137.6,154.8,1013.4,622.4,41385
"AT127",2008,3614679,-55289,23.8,2803.2,692.2,313800,40081.9,0.51,75.8,16212.5,51700,4090.9,880,1726,NA,159.8,9,2809,NA,NA,8,28.2,101328,58.71,5.9,3.7,142.4,160,1062.7,589.7,41192
"AT127",2009,3523143,-91536,22.7,2454.4,579.6,316000,41057.5,0.504,74.92,15594.5,49300,3884.4,849,1685,NA,159.2,6.8,2144,NA,NA,5.8,28.9,97955,58.15,7.4,4.6,141.3,159.2,962.4,596.8,37985
"AT127",2010,3454321,-68822,22.7,2663.8,600.9,317600,41707.9,0.505,75.62,15846.3,49900,3589.5,847,1677,NA,160.1,5.7,1804,NA,NA,4.9,29.1,98731,58.88,6.3,3.9,142.5,160.5,1022.3,620.9,38509
"AT127",2011,3438804,-15517,22.9,2652.6,675.2,319600,42582.7,0.51,75.68,16058.9,50200,3813.8,865,1695,NA,162,8.3,2654,NA,NA,7.6,29.2,98461,58.09,7.3,4.5,144.9,163.1,1071.6,596,39276
"AT127",2012,3532898,94094,23.1,2784.1,734,322000,43317.3,0.515,75.82,16229.9,50400,3741.7,850,1652,NA,163.4,8.6,2777,NA,NA,7.6,29.6,97947,59.29,7.5,4.6,147.2,165.7,1110.3,631.5,39134
"AT127",2013,3541974,9076,23.3,2622.6,731.8,324400,44232.2,0.514,75.85,15831.4,48800,3902.4,849,1651,NA,164.2,9,2924,NA,NA,7.7,29.7,94913,57.49,8.1,4.9,148.7,166.8,1154.2,609.3,39095
"AT127",2014,3411018,-130956,23.3,2725.3,736,328000,44960.3,0.514,76.13,16236.4,49500,3818.3,842,1637,NA,166.4,12.6,4130,NA,NA,11.9,29.7,96244,58.8,8.5,5.1,150.2,168.7,1174.7,645.2,38770
"AT127",2015,3527396,116378,22.8,2721.5,792.5,331700,45855,0.519,76.21,16572.7,50000,4053.8,840,1620,NA,169.1,16.2,5360,NA,NA,14.8,30,96297,59.46,8.8,5.2,153.7,172.1,1133.2,654.5,37937
"AT127",2016,3503085,-24311,23,3119,803.7,336600,46677.4,0.518,76.45,17195.9,51100,4105.9,843,1628,NA,171.2,10.1,3390,NA,NA,9.7,30.1,98714,60.62,8.9,5.2,155.5,174.2,1160,739.3,38101
"AT127",2017,3382029,-121056,23.3,3247.9,805.4,338700,47504.5,0.527,77.8,17784.6,52500,4220.3,852,1617,NA,174.6,7.1,2415,NA,NA,6,30.6,99634,61.61,8.4,4.8,159.6,178.5,1213.2,770.5,38611
"AT127",2018,3527611,145582,24,3385.2,1004.4,340900,48519.6,0.535,77.74,18420,54000,4521.2,870,1626,NA,173.4,7.8,2652,NA,NA,6.2,30.9,100987,62.1,6.5,3.7,163.4,182.4,1291,799,39616
"AT127",2019,3506317,-21294,24.6,3678.9,1157.2,343300,49777.5,0.543,78.09,19176.2,55900,4948.8,891,1641,NA,175.1,8.8,3007,NA,NA,7.2,30.8,102932,62.72,7,4,167.3,186.3,1342,886.9,40324
"AT127",2020,3438073,-68244,24.5,2958,850.9,345900,50559.3,0.524,77.4,16071.3,46500,4153.9,801,1527,NA,176.1,8.7,2997,NA,NA,6.7,32.9,88645,58.04,7.4,4.2,162.2,181.3,1307.2,779.2,39219
"AT127",2021,3480693,42620,24.7,3437.9,996.7,347900,51502.3,0.534,77.32,17089.3,49100,4402.2,839,1570,NA,177.9,8.7,3038,NA,NA,6.5,32.1,91927,58.56,9,5.1,166.2,185.9,1366.4,841.2,40887
"AT127",2022,2878689,-602004,24.6,3461,872.5,352100,52399.4,0.538,78.49,17799,50600,4369.5,844,1567,NA,178.9,16.4,5773,NA,NA,13.7,32.1,93877,59.93,7.1,4,169.6,189.6,1402.7,798.1,40342
"AT127",2023,3168127,289438,24.6,3368.3,896.6,354600,53130.6,0.542,78.09,17790.4,50200,4306.7,848,1563,NA,181.9,7.6,2697,NA,NA,4.3,31.9,92514,59.18,7.8,4.3,172.2,192.3,1366.4,813.4,40053
"AT130",2006,2350837,-596012,79.6,8786.1,1958.8,1656590,324156.8,0.538,66.04,89204.7,53800,21710.5,919,1709,NA,809.3,4.5,7405,NA,NA,5.3,32.2,100140,58.6,78.6,9.7,800.5,890.8,4324.9,1863.8,137188
"AT130",2007,2035087,-315750,80.1,8909.5,2392.2,1665500,330179.2,0.544,66.22,91447.6,54900,22116.1,929,1707,NA,814.7,5.4,8915,NA,NA,6,32.4,100858,59.1,75.2,9.2,814.7,906.7,4503.6,1844,136586
"AT130",2008,2353158,318071,79.4,9310.9,2334.4,1674890,334874,0.552,67.43,93292.1,55700,21208.6,939,1700,NA,814.8,4.3,7241,NA,NA,5.3,33.2,100867,59.33,59.2,7.3,828.8,924.9,4785.1,1958.7,135400
"AT130",2009,2718457,365299,76.7,8778.9,2396.1,1684290,337896.9,0.549,67.45,90994.5,54000,19996.1,909,1654,NA,829.7,5.4,9038,NA,NA,5.9,34,98351,59.45,72.5,8.7,827.8,925.2,4524.9,2134.4,129010
"AT130",2010,2989424,270967,74.8,8922.4,2207.6,1695590,340636,0.551,68.14,92493.1,54500,19894.3,905,1642,NA,835.4,6.6,11158,NA,NA,7.6,34,99008,60.29,69.5,8.3,835.3,934.2,4455.3,2080,126611
"AT130",2011,2520262,-469162,73,8478.2,2167.7,1709970,345078.7,0.555,68.71,93696,54800,21590.5,911,1642,NA,840.5,7,11977,NA,NA,8.3,34,98752,60.15,67.5,8,849.3,948.8,4558.7,1904.9,123492
"AT130",2012,1973896,-546366,71.9,8271.9,2330.9,1729170,348855.8,0.56,68.42,93363.4,54000,21076.1,906,1618,NA,859.2,12.9,22301,NA,NA,14,34.5,96390,59.58,76.3,8.9,866.7,968.6,4577.8,1876.1,121000
"AT130",2013,1755180,-218716,71.5,8910.3,2273.9,1753590,352086.5,0.554,68.68,93134,53100,20805.8,886,1598,NA,877.2,13.2,23141,NA,NA,14.5,34.7,95787,59.93,81.1,9.2,870.8,972.3,4628.2,2069.9,119600
"AT130",2014,1532912,-222268,70.6,8614.7,2404.8,1781090,355244.1,0.551,67.47,93036.4,52200,20865,882,1601,NA,881.8,15.4,27345,NA,NA,17.2,34.4,94761,59.21,89.5,10.1,878.7,981.8,4589.6,2039.5,118100
"AT130",2015,1863373,330461,69.9,8439.9,2407,1818780,358116.7,0.544,67.22,93887.4,51600,20769.9,856,1573,NA,901.9,21.7,39484,NA,NA,23.6,34.6,94855,60.28,95.2,10.6,887.3,989.8,4402.7,2029.9,115600
"AT130",2016,2024587,161214,69.8,9504.4,2346.3,1853200,360987.3,0.544,67.48,96796.9,52200,21353.4,858,1579,NA,936.6,12.2,22583,NA,NA,14.8,34.8,96086,60.86,105.8,11.3,903.9,1007.4,4572.5,2252.8,114809
"AT130",2017,2165158,140571,68.1,9154.8,2430.8,1877700,364692.1,0.546,67.55,97093.6,51700,22230,858,1572,NA,940.5,9.1,17042,NA,NA,11.3,35.1,94698,60.25,97.4,10.4,921.1,1025.3,4470.5,2171.7,111491
"AT130",2018,2107882,-57276,67.8,9000.8,2584.7,1893130,369582.3,0.553,68.72,99828.2,52700,23891.5,874,1580,NA,963.8,2.9,5564,NA,NA,4.6,35.3,95356,60.35,96,10,941.3,1046.9,4553.1,2124.7,110707
"AT130",2019,2509903,402021,68.1,8210.3,2703.7,1904340,374668.8,0.558,69.3,101098.2,53100,24546,891,1596,NA,965.2,5.2,9915,NA,NA,7.2,35.3,95124,59.61,89.4,9.3,955.8,1062.8,4679.5,1979.3,110000
"AT130",2020,2372543,-137360,67.8,8559,2472,1915200,377945.6,0.548,67.24,95759.1,50000,23369,804,1467,NA,961.3,4.4,8503,NA,NA,5.1,38,91269,62.21,102.3,10.6,942.6,1049.2,4698,2254.8,106300
"AT130",2021,2291370,-81173,67.5,9623.3,2868.5,1926270,381644,0.556,68.29,101703.7,52800,24285.6,838,1506,NA,992.9,4.9,9371,NA,NA,5.5,37,94891,63.03,119.8,12.1,960.8,1071.8,4829.8,2354.8,108400
"AT130",2022,2348050,56680,68.5,9268,2838.1,1956850,384832.1,0.566,70.8,103653.1,53000,23409.5,848,1499,NA,1006.2,25.2,49403,NA,NA,25.8,36.8,93626,62.46,92.6,9.2,993.8,1107.1,4946.8,2137.1,108806
"AT130",2023,1848335,-499715,70.1,10183.4,3045.4,1993110,387774.2,0.566,69.91,104691.3,52500,23983.5,846,1496,NA,1024.9,11.5,22840,NA,NA,11.9,36.8,92861,62.07,98,9.6,1013.3,1127.4,4816.5,2459.2,111500
"AT211",2006,206440,902,20.1,1865.4,527.3,272800,36641.2,0.51,68.22,11399.4,41800,2755.6,915,1796,NA,127.3,4.5,1234,NA,NA,3.5,27.1,82010,45.66,6,4.7,121.4,139,831.3,395.7,35695
"AT211",2007,169642,-36798,19.8,1984,531.4,274000,37508.7,0.514,70,12034.2,43900,2985.4,907,1767,NA,130.9,5.6,1532,NA,NA,4.4,27.7,85531,48.4,5.5,4.2,122.9,140.7,828.5,410.6,35075
"AT211",2008,161535,-8107,19.7,1987.3,514.1,275000,38263,0.52,71.14,12250.6,44500,2922.8,912,1756,NA,132.9,4.7,1296,NA,NA,3.4,28,85729,48.83,4.8,3.6,124.9,142.9,855.6,418,34296
"AT211",2009,147089,-14446,18.6,1625.2,380.5,275600,38456.4,0.513,70.49,11452.3,41600,2329.6,880,1716,NA,133.5,2.7,731,NA,NA,0.8,28.5,81050,47.22,6.2,4.6,123.4,141.3,763.7,395.1,31610
"AT211",2010,158306,11217,18.3,1929.3,449.8,275900,38666.6,0.515,70.78,11896.9,43100,2416.9,879,1706,NA,133.5,2.6,707,NA,NA,1.1,28.7,83663,49.05,5.7,4.3,124.3,142.2,809.3,449.8,31517
"AT211",2011,135906,-22400,18.9,2093.6,734.3,276400,39203.3,0.52,71.09,12272.1,44400,2782.6,891,1713,NA,134,4.5,1241,NA,NA,3.3,28.7,85401,49.84,5.7,4.3,125.7,143.7,866.2,470.5,32468
"AT211",2012,104567,-31339,19.3,2110.5,697.4,277300,39673,0.518,71.12,12117.7,43700,2714.9,878,1695,NA,136.3,5.1,1411,NA,NA,3.4,29.1,84326,49.75,6.8,5,125.9,143.7,917.9,478.6,33104
"AT211",2013,102399,-2168,18.8,2114.6,672.3,278500,40091.8,0.515,71.71,11854.7,42600,2655.9,860,1671,NA,137.2,7.3,2041,NA,NA,5.4,29.4,82726,49.51,7.5,5.5,125.5,143.3,923.1,491.2,32099
"AT211",2014,83059,-19340,18.9,2218.4,599.3,280300,40399.1,0.516,71.48,12189.2,43500,2627.3,864,1676,NA,138.3,9.1,2554,NA,NA,7.3,29.4,84296,50.3,8.3,6,126.4,144.6,952.7,525.2,32121
"AT211",2015,85511,2452,18.6,2189.1,661.7,282400,40811.2,0.509,71.38,12191.8,43200,2736.1,842,1653,NA,138.5,11.2,3170,NA,NA,9,30,84783,51.29,8.4,6.1,126.2,143.8,934.7,526.5,31487
"AT211",2016,76402,-9109,19.1,2266.1,667.3,285000,41180.1,0.51,72.23,12207.7,42800,2699.9,854,1676,NA,140.2,7,1997,NA,NA,5.6,29.5,84018,50.13,7.5,5.3,127.7,145.3,975.7,537.1,32369
"AT211",2017,58484,-17918,19.5,2568,812.2,285900,41612.8,0.517,72.85,12740.3,44600,2863.5,864,1673,NA,139.8,5.4,1544,NA,NA,3.7,29.8,86258,51.56,6.7,4.8,130,147.7,1017.3,609.2,33091
"AT211",2018,29775,-28709,19.3,2811.9,863,286900,42171.2,0.521,73.86,13114.9,45700,3054.6,863,1657,NA,141.5,5.6,1604,NA,NA,3.3,30.3,87784,52.97,5.8,4.1,131.7,149.4,1074,663.8,32713
"AT211",2019,12774,-17001,19.7,2865.9,958.7,288200,42733.7,0.522,73.96,13313.6,46200,3125.1,871,1669,NA,142.2,6.9,2001,NA,NA,4.5,30.5,88521,53.04,5.3,3.7,132.4,150.4,1105.1,690.7,33061
"AT211",2020,15089,2315,19.5,2867,1022.6,289500,43391.8,0.51,72.16,12756.6,44100,3334.7,795,1559,NA,139.2,8.9,2589,NA,NA,5.6,32.7,86368,55.4,6.6,4.7,129.9,147.7,1080.1,755.3,31825
"AT211",2021,21385,6296,20.5,3157.9,1221.4,291600,44251.1,0.521,72.75,13411.9,46000,3574.2,827,1588,NA,142.3,11,3216,NA,NA,8.6,32.2,88352,55.65,7.9,5.6,133.3,151.8,1177.3,772.8,34569
"AT211",2022,14068,-7317,21.9,3772.9,1191.8,295000,45197.9,0.524,75.09,14145.5,48000,3706.5,835,1591,NA,145.2,15.7,4629,NA,NA,12.2,32.1,91438,57.46,6.5,4.5,136.1,154.7,1274.6,870,36591
"AT211",2023,16192,2124,22.5,3982.9,1142.6,296900,45837.2,0.526,74.72,14614.5,49200,3576.6,835,1587,NA,146,7.6,2253,NA,NA,4,32,93623,58.98,6.5,4.5,137.6,156.1,1280.7,961.9,37467
"AT212",2006,76603,-104,7.9,685,205.4,130200,11919.9,0.389,68.69,3754.6,28800,907.7,699,1796,NA,59.2,-2.2,-286,NA,NA,-2.7,27.1,74055,41.23,2.8,4.7,39.6,50.7,361.8,145.3,13061
"AT212",2007,77181,578,7.9,745.1,214.8,129900,12199.6,0.393,70.46,3879.7,29900,962.4,695,1767,NA,60.6,-1.5,-189,NA,NA,-2.3,27.7,75925,42.96,2.6,4.3,40,51.1,364.1,154.3,13060
"AT212",2008,75296,-1885,8,770,215.5,129400,12446.3,0.4,71.56,4007.5,31000,956.1,703,1756,NA,61.1,-2.7,-352,NA,NA,-4,28,77364,44.07,2.2,3.6,40.7,51.8,379.4,162,13106
"AT212",2009,66065,-9231,7.1,703.6,172.2,128800,12511,0.394,70.89,3835.6,29800,780.2,676,1716,NA,61.1,-3.6,-466,NA,NA,-5.7,28.5,75653,44.07,2.8,4.6,39.8,50.7,320.3,171.1,11299
"AT212",2010,73221,7156,7.2,606.4,145.2,128100,12574.9,0.397,71.09,3606.2,28200,732.7,678,1706,NA,60.8,-4.1,-525,NA,NA,-5.8,28.7,70849,41.54,2.6,4.3,39.9,50.9,351,141.4,11579
"AT212",2011,71225,-1996,7.2,584.7,205.4,127300,12736.6,0.402,71.33,3697.9,29000,838.5,689,1713,NA,60.8,-3.6,-463,NA,NA,-5.6,28.7,72226,42.15,2.6,4.3,40.1,51.2,362.4,131.3,11517
"AT212",2012,71994,769,7.4,614.5,206.9,126600,12877.5,0.4,71.34,3635.4,28700,814.5,679,1695,NA,61.3,-3.2,-409,NA,NA,-5.9,29.1,71705,42.3,3,4.9,40.2,50.7,383.1,139.4,11812
"AT212",2013,74623,2629,7.1,578.9,181.6,125900,13008.7,0.403,71.86,3714.3,29500,832.1,673,1671,NA,61.2,-2.6,-331,NA,NA,-4.7,29.4,73261,43.84,3.3,5.4,40.1,50.7,379.8,134.5,11393
"AT212",2014,73104,-1519,6.9,627.4,168.1,125400,13100.1,0.403,71.6,3623.4,28900,781,675,1676,NA,60.9,-0.4,-47,NA,NA,-2.1,29.4,71751,42.82,3.6,5.9,39.6,50.5,381,148.5,11048
"AT212",2015,72522,-582,7,578.5,169,125300,13217.8,0.401,71.44,3481.6,27800,781.4,662,1653,NA,60.4,3.8,481,NA,NA,1.1,30,69355,41.96,3.7,6.1,39.8,50.2,381.9,139.1,11144
"AT212",2016,72084,-438,6.9,617.7,180,125200,13324.2,0.399,72.29,3524.2,28100,779.4,668,1676,NA,60.6,-1.7,-214,NA,NA,-4,29.5,70626,42.14,3.3,5.4,39.6,49.9,382.2,146.4,11001
"AT212",2017,73649,1565,6.9,608.3,193.7,124700,13445.6,0.403,72.95,3572.4,28600,802.9,673,1673,NA,59.9,-1.5,-192,NA,NA,-4.7,29.8,71164,42.54,2.9,4.8,40,50.2,389,144.3,10967
"AT212",2018,77453,3804,6.9,640.8,197.1,124300,13599.6,0.405,73.93,3619.7,29100,843,671,1657,NA,60.1,1.5,192,NA,NA,-1.1,30.3,71963,43.42,2.5,4.2,40.4,50.3,410.7,151.3,10990
"AT212",2019,76311,-1142,7,696.4,236.7,124000,13756.9,0.411,74,3723.2,30000,873.9,686,1669,NA,60.1,-0.5,-58,NA,NA,-3.5,30.5,73003,43.74,2.3,3.8,40.9,51,419.9,167.9,11038
"AT212",2020,73925,-2386,7,712,249.3,123600,13941.2,0.4,72.31,3573.9,28900,934.2,624,1559,NA,58.3,1.7,215,NA,NA,-2.9,32.7,72200,46.31,2.7,4.6,39.2,49.5,416.6,187.6,10667
"AT212",2021,76404,2479,7.2,768.2,296.5,123400,14173.1,0.409,72.85,3620.2,29300,964.7,650,1588,NA,58.9,4.8,593,NA,NA,0,32.2,71686,45.15,3.3,5.6,40,50.5,443.1,187.9,11337
"AT212",2022,65048,-11356,7.5,1050.4,328.4,123900,14449.7,0.419,75.09,4132.5,33400,1082.8,667,1591,NA,59.6,8.9,1100,NA,NA,4.4,32.1,79625,50.04,2.7,4.5,41.4,51.9,465.8,242.2,11633
"AT212",2023,50657,-14391,7.7,1236.2,354.4,123900,14640.7,0.417,74.83,4366.8,35200,1068.6,662,1587,NA,59.2,2.6,325,NA,NA,-2,32,84464,53.21,2.7,4.6,41.6,51.7,464.9,298.6,11989
"AT213",2006,518646,188557,16,1337.8,375.8,156400,13155.3,0.391,68.65,4647.5,29700,1123.4,702,1796,NA,71.3,-2.5,-392,NA,NA,-3,27.1,76063,42.35,3.4,4.8,48.5,61.1,696.8,283.8,26663
"AT213",2007,558811,40165,16.5,1405.7,381.6,155900,13507.1,0.401,70.5,4882.8,31300,1211.3,708,1767,NA,72.9,-2.7,-416,NA,NA,-3.8,27.7,78125,44.21,3.1,4.3,49.9,62.5,724,291,27465
"AT213",2008,568422,9611,16.8,1366.1,356.7,155300,13802.2,0.408,71.63,4794.3,30900,1143.8,717,1756,NA,73.5,-3.4,-530,NA,NA,-4.4,28,75620,43.08,2.6,3.5,50.9,63.4,756.6,287.3,27614
"AT213",2009,499518,-68904,15.6,1125,258.1,154400,13877.1,0.399,70.94,4435.1,28700,902.2,685,1716,NA,73.6,-4.8,-744,NA,NA,-6.3,28.5,71999,41.95,3.4,4.6,49.3,61.6,669.5,273.5,24991
"AT213",2010,469462,-30056,15.4,1303.6,298.1,153600,13958.9,0.4,71.16,4623.6,30100,939.3,682,1706,NA,73.2,-3.8,-583,NA,NA,-5.5,28.7,75304,44.15,3.2,4.4,49.1,61.4,711.2,303.9,24905
"AT213",2011,513057,43595,16,1427.5,458.3,152700,14167.1,0.405,71.46,4762.1,31200,1079.8,695,1713,NA,73.2,-3.8,-575,NA,NA,-5.8,28.7,76932,44.9,3.1,4.2,49.8,61.9,757,320.7,25615
"AT213",2012,476039,-37018,16.3,1461.2,451.8,151900,14357.2,0.411,71.45,4902.8,32300,1098.5,696,1695,NA,73.8,-2.6,-400,NA,NA,-4.8,29.1,78571,46.35,3.7,5,50.7,62.4,794,331.4,26184
"AT213",2013,481694,5655,16.1,1464.8,426.4,151200,14526.8,0.411,72,4801,31800,1075.7,687,1671,NA,73.9,-1,-145,NA,NA,-3.3,29.4,77187,46.19,4,5.4,50.6,62.2,808.1,340.3,25906
"AT213",2014,456267,-25427,15.9,1593.1,411.4,150900,14652.3,0.416,71.6,4978.7,33000,1073.1,696,1676,NA,73.8,1.9,291,NA,NA,-0.2,29.4,79406,47.39,4.4,6,50.8,62.7,819.8,377.2,25515
"AT213",2015,453755,-2512,16.2,1553.2,431.3,150900,14819.9,0.417,71.52,4959.9,32900,1113,690,1653,NA,73.3,3.8,570,NA,NA,1.1,30,78729,47.63,4.4,6,51.6,63,827.5,373.6,25784
"AT213",2016,458191,4436,16.4,1594.8,443.5,150900,14970.1,0.417,72.44,4967.7,32900,1098.7,700,1676,NA,73.7,-0.7,-99,NA,NA,-3.2,29.5,78852,47.05,4,5.4,51.7,63,846.7,378,26148
"AT213",2017,490152,31961,16,1575.4,472.5,150300,15139.8,0.42,73,4997.8,33300,1123.4,703,1673,NA,72.8,-2.2,-338,NA,NA,-4.3,29.8,79079,47.27,3.5,4.8,52.1,63.2,849,373.7,25557
"AT213",2018,532437,42285,16.2,1748.4,506,149600,15360.6,0.428,73.95,5184.7,34700,1207.6,710,1657,NA,73.2,-1.8,-262,NA,NA,-5.2,30.3,80885,48.8,3,4.1,53.3,64.1,902.4,412.7,25898
"AT213",2019,548571,16134,16.2,1736.5,545,148900,15582.5,0.435,74.16,5249.2,35300,1232.2,725,1669,NA,72.9,-0.3,-43,NA,NA,-3.4,30.5,81132,48.61,2.7,3.7,53.9,64.7,913.7,418.6,25718
"AT213",2020,479885,-68686,15.8,1568,516.2,148500,15832.6,0.424,72.34,4847.1,32600,1267.1,660,1559,NA,70.8,1.7,250,NA,NA,-3.1,32.7,77060,49.43,3.3,4.7,51.8,62.9,884.5,413.1,24008
"AT213",2021,520269,40384,15.9,1732.6,614.5,148200,16161.8,0.43,72.9,5138,34700,1369.3,684,1588,NA,71.7,3.2,480,NA,NA,-0.7,32.2,80533,50.72,4,5.6,52.4,63.8,924.8,423.9,24993
"AT213",2022,538266,17997,16.1,2135.1,638.6,148300,16540.1,0.442,75.19,5651.9,38100,1480.9,703,1591,NA,72.4,7.1,1052,NA,NA,2.3,32.1,86289,54.22,3.2,4.4,54.2,65.5,946.7,492.3,25095
"AT213",2023,415961,-122305,16.4,2160.7,590.4,148400,16789.3,0.438,74.93,5697.5,38400,1394.4,695,1587,NA,71.9,3,441,NA,NA,-1.3,32,87654,55.22,3.2,4.5,54.2,65,937.6,521.8,25645
"AT221",2006,1009116,-10455,37.8,3880.4,970.9,384100,62694.9,0.599,69.37,19611.1,51100,4109.8,1064,1777,NA,190.2,10,3856,NA,NA,10.5,27.6,85228,47.97,8.2,4.3,205.5,230.1,1606.3,823.1,67308
"AT221",2007,1034971,25855,38.5,4072.3,902.5,388000,63433.6,0.607,70.96,20370.7,52500,4323.6,1073,1769,NA,195.7,8.9,3460,NA,NA,9.6,27.7,86537,48.91,8.1,4.1,210.2,235.4,1653.6,842.8,68528
"AT221",2008,976953,-58018,38.4,4156.2,1009.5,391700,64457.2,0.612,71.95,20661.1,52700,4680.9,1077,1759,NA,200,8.1,3169,NA,NA,8.8,27.8,86124,48.96,7.6,3.8,214.2,239.9,1726.7,874.3,67429
"AT221",2009,808681,-168272,36.4,3669.7,1008.1,394800,65108,0.604,70.97,20005.1,50700,4382.2,1025,1698,NA,201.3,8.6,3382,NA,NA,8.6,28.3,83914,49.42,10.1,5,212.4,238.4,1568.8,892.2,60999
"AT221",2010,833829,25148,35.4,3519,935.2,398500,65824.4,0.607,71.77,19966,50100,4419.6,1025,1687,NA,203.6,9.4,3765,NA,NA,10.6,28.4,82504,48.9,9.2,4.5,215.8,242,1619.5,820.3,60930
"AT221",2011,802978,-30851,35.8,3838,1021.7,402800,66646.8,0.614,72.38,20826.3,51700,4633.9,1039,1693,NA,206.6,9.9,4001,NA,NA,10.5,28.5,84249,49.76,7.5,3.6,220.9,247.2,1726.6,862.4,61618
"AT221",2012,757453,-45525,36.2,4059.4,1122.5,407300,67345.9,0.61,71.57,21249.9,52200,4636.3,1014,1661,NA,208.6,10.8,4391,NA,NA,11.3,29,85478,51.46,8.3,4,222.4,248.6,1808.6,920.7,61864
"AT221",2013,692290,-65163,34.8,3602.7,1028.7,412400,68197.9,0.606,72.37,20859,50600,4788.3,996,1645,NA,213.4,12.4,5105,NA,NA,13.5,29.1,83503,50.77,10,4.7,224,249.8,1773.6,836.9,59267
